,term code,Term,level,subj_code,subj_desc,crse_number,seq_number,Instructor,A,A+,A-,B,B+,B-,C,C+,C-,D,D+,D-,F,I,NP,P,S,U,W
165,201330,F2013,ND,CHEM,Chemistry,100,001,"TRAMONTANO,ALFONSO",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,201330,F2013,ND,CHEM,Chemistry,100L,003,"CHEN,SHUO",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,201330,F2013,ND,PHYS,Physics,018,001,"BADAL,MARION",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,201330,F2013,ND,PHYS,Physics,019,001,"GRAMADA,APOSTOL",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,201330,F2013,ND,SOC,Sociology,001,001,"DODSON,KYLE L",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
170,201330,F2013,ND,SOC,Sociology,120,001,"CHEN,PANG CHING BOBBY",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,201330,F2013,ND,SOC,Sociology,108,001,"OSTERMAN,ROBERT CARL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,201330,F2013,UG,ANTH,Anthropology,001,001,"DELUGAN,ROBIN MARIA",14,4,30,21,17,13,3,6,0,0,0,1,3,0,0,0,0,0,1
173,201330,F2013,UG,ANTH,Anthropology,100,001,"REBHUN,LINDA ANN",11,1,8,2,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0
174,201330,F2013,UG,ANTH,Anthropology,121,001,"REBHUN,LINDA ANN",36,5,3,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
175,201330,F2013,UG,ANTH,Anthropology,140,001,"TUNG,BURCU",1,0,3,3,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1
176,201330,F2013,UG,ANTH,Anthropology,005,001,"JARRELL,HEATHER M",7,3,27,18,12,17,11,9,7,1,5,1,9,0,0,0,0,0,4
177,201330,F2013,UG,ANTH,Anthropology,141,001,"MOYES,HOLLEY",0,1,1,2,1,1,1,1,2,0,0,1,1,0,0,0,0,0,0
178,201330,F2013,UG,ANTH,Anthropology,162,001,"JARRELL,HEATHER M",1,0,8,5,0,2,4,1,1,0,0,0,1,0,0,0,0,0,1
179,201330,F2013,UG,ANTH,Anthropology,172,001,"HULL,KATHLEEN L",6,0,6,2,9,3,1,3,2,0,0,1,2,0,0,0,0,0,0
180,201330,F2013,UG,ARTS,Art,003,001,"GOMEZ,PAUL RICHARD",16,0,0,4,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
181,201330,F2013,UG,ARTS,Art,150,001,"LECOCQ,KAREN ELIZABETH",14,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182,201330,F2013,UG,ARTS,Art,009,001,"BHAUMIK,SITA KURATOMI",3,0,1,9,5,3,2,0,0,0,0,0,2,0,0,0,0,0,0
183,201330,F2013,UG,ARTS,Art,141,001,"BHAUMIK,SITA KURATOMI",0,0,2,3,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0
184,201330,F2013,UG,ARTS,Art,001A,001,"GOMEZ,PAUL RICHARD",18,0,0,4,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1
185,201330,F2013,UG,ARTS,Art,002A,001,"WALSH,LORRAINE CECILE",12,0,4,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
186,201330,F2013,UG,ARTS,Art,002B,001,"WALSH,LORRAINE CECILE",16,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,201330,F2013,UG,ARTS,Art,004A,001,"LECOCQ,KAREN ELIZABETH",12,0,7,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
188,201330,F2013,UG,ARTS,Art,004B,001,"LOPEZ CRAIG,TONYA ANN",8,2,6,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
189,201330,F2013,UG,ARTS,Art,021,001,"LOPEZ CRAIG,TONYA ANN",3,3,6,4,3,3,2,0,0,0,0,1,1,0,0,0,0,0,0
190,201330,F2013,UG,ARTS,Art,023,001,"LOPEZ CRAIG,TONYA ANN",4,2,8,3,7,2,0,1,0,0,0,0,1,0,0,0,0,0,1
191,201330,F2013,UG,ARTS,Art,028,001,"KAMINSKY,DAVID LESLIE",0,0,2,16,3,9,3,2,0,0,0,0,1,0,0,0,0,0,0
192,201330,F2013,UG,ARTS,Art,066A,001,"KAMINSKY,DAVID LESLIE",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,201330,F2013,UG,ARTS,Art,066B,001,"KAMINSKY,DAVID LESLIE",1,0,5,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
194,201330,F2013,UG,ARTS,Art,103,001,"RAMICOVA,DUNA L.",34,1,6,2,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0
195,201330,F2013,UG,ARTS,Art,159,001,"LECOCQ,KAREN ELIZABETH",15,0,4,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
196,201330,F2013,UG,ARTS,Art,190,001,"WALSH,LORRAINE CECILE",17,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,201330,F2013,UG,BIO,Biological Sciences,001,001,"DULAI,KANWALJIT SINGH",29,0,13,34,44,30,7,15,12,2,13,1,15,0,0,0,0,0,9
198,201330,F2013,UG,BIO,Biological Sciences,001,020,"DULAI,KANWALJIT SINGH",50,0,26,38,55,37,19,25,9,3,7,3,6,0,0,0,0,0,0
199,201330,F2013,UG,BIO,Biological Sciences,111,001,"GARCIA-OJEDA,MARCOS ESTEBA",12,0,0,39,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2
200,201330,F2013,UG,BIO,Biological Sciences,120,001,"GARCIA-OJEDA,MARCOS ESTEBA",8,0,6,18,7,6,10,9,7,1,2,0,1,0,0,0,0,0,0
201,201330,F2013,UG,BIO,Biological Sciences,140,001,"FRANK,ANNA CAROLIN",9,0,4,5,0,15,31,0,15,8,0,3,6,0,0,0,0,0,14
202,201330,F2013,UG,BIO,Biological Sciences,180,001,"REED,EMILY JANE",8,1,0,15,9,9,10,1,0,2,0,0,1,0,0,0,0,0,0
203,201330,F2013,UG,BIO,Biological Sciences,151,001,"HOYER,KATRINA KAYE",3,0,6,6,2,7,11,3,8,3,1,1,5,0,0,0,0,0,3
204,201330,F2013,UG,BIO,Biological Sciences,060,001,"DULAI,KANWALJIT SINGH",57,1,18,22,43,15,4,7,3,0,1,0,2,0,0,0,0,0,1
205,201330,F2013,UG,BIO,Biological Sciences,005,001,"GILBERT,CATHERINE M",2,2,7,22,6,12,28,18,4,4,3,2,3,0,0,0,0,0,1
206,201330,F2013,UG,BIO,Biological Sciences,141,001,"BAUMSTEIGER,JASON D",1,0,0,4,0,20,14,3,16,14,5,4,9,0,0,0,0,0,0
207,201330,F2013,UG,BIO,Biological Sciences,001L,004,"ABOUKILILA,MOHAMED Y",10,2,1,0,1,1,1,0,0,0,0,0,4,0,0,0,0,0,0
208,201330,F2013,UG,BIO,Biological Sciences,001L,005,"ABOUKILILA,MOHAMED Y",15,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
209,201330,F2013,UG,BIO,Biological Sciences,001L,007,"BARGHOUTH,PAUL GEORGE",4,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
210,201330,F2013,UG,BIO,Biological Sciences,001L,006,"BARGHOUTH,PAUL GEORGE",9,2,3,1,4,1,1,0,2,0,0,0,1,0,0,0,0,0,0
211,201330,F2013,UG,BIO,Biological Sciences,001L,003,"JIN,LIXIA",14,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
212,201330,F2013,UG,BIO,Biological Sciences,001L,012,"ZHU,YE",14,0,4,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0
213,201330,F2013,UG,BIO,Biological Sciences,001L,014,"RAMIREZ,DANIEL JOSEPH",5,5,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
214,201330,F2013,UG,BIO,Biological Sciences,001L,008,"LEVER,REBECCA BRIANNE",5,4,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2
215,201330,F2013,UG,BIO,Biological Sciences,001L,009,"JIN,LIXIA",10,0,0,3,6,0,0,2,0,0,0,0,0,0,0,0,0,0,2
216,201330,F2013,UG,BIO,Biological Sciences,001L,010,"AGUILAR TORRES,YURIANA",11,0,6,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
217,201330,F2013,UG,BIO,Biological Sciences,001L,015,"RAMIREZ,DANIEL JOSEPH",8,9,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2
218,201330,F2013,UG,BIO,Biological Sciences,001L,016,"HATANO,RACHEL THERESA",13,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
219,201330,F2013,UG,BIO,Biological Sciences,001L,017,"HATANO,RACHEL THERESA",10,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
220,201330,F2013,UG,BIO,Biological Sciences,001L,018,"LEVER,REBECCA BRIANNE",3,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
221,201330,F2013,UG,BIO,Biological Sciences,001L,011,"AGUILAR TORRES,YURIANA",12,0,2,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
222,201330,F2013,UG,BIO,Biological Sciences,001L,013,"ZHU,YE",10,0,1,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0
223,201330,F2013,UG,BIO,Biological Sciences,002,001,"ARDELL,DAVID HERMAN",3,3,17,15,8,15,28,20,22,18,23,12,21,0,0,0,0,0,10
224,201330,F2013,UG,BIO,Biological Sciences,002L,002,"ARDELL,DAVID HERMAN",0,0,1,3,5,3,3,1,4,0,1,1,1,0,0,0,0,0,1
225,201330,F2013,UG,BIO,Biological Sciences,002L,004,"ARDELL,DAVID HERMAN",0,0,2,5,3,2,0,5,4,0,1,0,0,0,0,0,0,0,1
226,201330,F2013,UG,BIO,Biological Sciences,002L,005,"ARDELL,DAVID HERMAN",1,0,6,1,3,2,1,2,0,0,1,1,3,0,0,0,0,0,1
227,201330,F2013,UG,BIO,Biological Sciences,002L,007,"ARDELL,DAVID HERMAN",0,0,1,8,2,3,3,3,2,0,0,0,1,0,0,0,0,0,0
228,201330,F2013,UG,BIO,Biological Sciences,002L,006,"ARDELL,DAVID HERMAN",3,1,3,4,5,3,2,2,0,0,0,0,0,0,0,0,0,0,1
229,201330,F2013,UG,BIO,Biological Sciences,002L,003,"ARDELL,DAVID HERMAN",0,0,2,10,1,3,3,2,2,1,0,0,0,0,0,0,0,0,0
230,201330,F2013,UG,BIO,Biological Sciences,002L,008,"ARDELL,DAVID HERMAN",1,0,5,5,5,1,0,1,3,1,1,0,1,0,0,0,0,0,0
231,201330,F2013,UG,BIO,Biological Sciences,095,001,"FILIPP,FABIAN VOLKER",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,201330,F2013,UG,BIO,Biological Sciences,095,002,"DAWSON,MICHAEL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,201330,F2013,UG,BIO,Biological Sciences,095,004,"FRANK,ANNA CAROLIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,201330,F2013,UG,BIO,Biological Sciences,095,005,"OJCIUS,DAVID MARCELO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,201330,F2013,UG,BIO,Biological Sciences,095,003,"DAWSON,MICHAEL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,201330,F2013,UG,BIO,Biological Sciences,101,001,"LIWANG,ANDY CHANG-CHUNG",4,1,0,52,2,6,31,15,1,6,0,0,1,0,0,0,0,0,3
237,201330,F2013,UG,BIO,Biological Sciences,110,001,"KITAZAWA,MASASHI",17,5,7,37,15,8,20,7,8,7,10,0,2,0,0,0,0,0,1
238,201330,F2013,UG,BIO,Biological Sciences,120L,001,"GARCIA-OJEDA,MARCOS ESTEBA",11,0,8,7,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0
239,201330,F2013,UG,BIO,Biological Sciences,124,001,"BARLOW,MIRIAM",26,0,7,2,10,3,3,2,3,2,0,1,0,0,0,0,0,0,0
240,201330,F2013,UG,BIO,Biological Sciences,127,001,"CHOI,JINAH",6,0,7,14,4,11,18,21,8,5,5,1,0,0,0,0,0,0,0
241,201330,F2013,UG,BIO,Biological Sciences,148,001,"HART,STEPHEN COERT",1,0,0,3,1,0,5,2,3,0,0,0,1,0,0,0,0,0,0
242,201330,F2013,UG,BIO,Biological Sciences,151L,001,"SADIQI,SHARIF MUHAMMED",2,0,6,4,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0
243,201330,F2013,UG,BIO,Biological Sciences,151L,002,"JOHNSON,LARRY",4,0,5,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
244,201330,F2013,UG,BIO,Biological Sciences,161,001,"ORTIZ,RUDY M",1,0,3,0,1,10,3,8,15,1,4,2,1,0,0,0,0,0,0
245,201330,F2013,UG,BIO,Biological Sciences,199,002,"CHOI,JINAH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
246,201330,F2013,UG,BIOE,Bioengineering,030,001,"CHIN,WEI-CHUN",5,0,5,3,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0
247,201330,F2013,UG,BIOE,Bioengineering,104,001,"MCCLOSKEY,KARA ELIZABETH",4,0,5,6,5,6,4,1,1,0,1,0,0,0,0,0,0,0,0
248,201330,F2013,UG,CCST,Chicano Chicana Studies,060,001,"MARTIN-RODRIGUEZ,MANUEL M",0,1,2,4,3,1,1,1,0,1,0,0,2,0,0,0,0,0,0
249,201330,F2013,UG,CHEM,Chemistry,001,001,"VIDENSEK,MARK A",3,0,8,17,8,19,36,25,32,26,23,16,54,0,0,0,0,0,0
250,201330,F2013,UG,CHEM,Chemistry,001,020,"VIDENSEK,MARK A",2,0,0,18,9,22,47,22,26,28,17,21,55,0,0,0,0,0,2
251,201330,F2013,UG,CHEM,Chemistry,001,040,"VIDENSEK,MARK A",1,0,2,16,15,23,44,24,22,21,18,15,59,0,0,0,0,0,2
252,201330,F2013,UG,CHEM,Chemistry,008,001,"LIWANG,PATRICIA JEAN",23,3,6,15,7,8,56,7,14,28,0,0,13,0,0,0,0,0,10
253,201330,F2013,UG,CHEM,Chemistry,111,001,"LIWANG,ANDY CHANG-CHUNG",2,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
254,201330,F2013,UG,CHEM,Chemistry,115,001,"MENKE,ERIK J",1,0,7,7,6,2,4,3,0,0,0,0,1,0,0,0,0,0,0
255,201330,F2013,UG,CHEM,Chemistry,120,001,"KELLEY,DAVID F.",4,0,0,6,2,0,18,0,0,4,0,0,3,0,0,0,0,0,3
256,201330,F2013,UG,CHEM,Chemistry,100,001,"TRAMONTANO,ALFONSO",3,3,7,5,6,16,17,15,15,14,9,12,37,0,0,0,0,0,6
257,201330,F2013,UG,CHEM,Chemistry,202,001,"TSAO,MENG-LIN",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258,201330,F2013,UG,CHEM,Chemistry,212,001,"JOHNSON,ERIN RAE",1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
259,201330,F2013,UG,CHEM,Chemistry,260,001,"COLVIN,MICHAEL E",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,201330,F2013,UG,CHEM,Chemistry,200,001,"HEIN,JASON ELLIS",1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
261,201330,F2013,UG,CHEM,Chemistry,100L,001,"VENTURA,DUSTY MICHELLE",10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,201330,F2013,UG,CHEM,Chemistry,100L,002,"CHEN,SHUO",2,0,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,201330,F2013,UG,CHEM,Chemistry,100L,004,"VENTURA,DUSTY MICHELLE",9,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264,201330,F2013,UG,CHEM,Chemistry,100L,005,"XIANG,SHUHUAI",8,0,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265,201330,F2013,UG,CHEM,Chemistry,100L,006,"XIANG,SHUHUAI",9,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
266,201330,F2013,UG,CHEM,Chemistry,100L,003,"CHEN,SHUO",3,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,201330,F2013,UG,CHEM,Chemistry,002,001,"VICKERY,JESS CARTER",13,1,20,16,9,14,26,18,15,14,19,8,13,0,0,0,0,0,6
268,201330,F2013,UG,CHEM,Chemistry,002,020,"VICKERY,JESS CARTER",20,1,14,25,10,18,36,17,32,18,25,12,6,0,0,0,0,0,5
269,201330,F2013,UG,CHEM,Chemistry,002H,001,"HRATCHIAN,HRANT PATRICK",1,0,5,9,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
270,201330,F2013,UG,CHEM,Chemistry,010,001,"VICKERY,JESS CARTER",13,3,13,24,11,27,42,21,42,29,22,11,10,0,0,0,0,0,10
271,201330,F2013,UG,CHEM,Chemistry,101L,001,"TRAMONTANO,ALFONSO",1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
272,201330,F2013,UG,CHEM,Chemistry,101L,002,"TRAMONTANO,ALFONSO",0,0,2,8,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
273,201330,F2013,UG,CHEM,Chemistry,112,001,"ISBORN,CHRISTINE MARIE",1,0,7,5,2,0,1,2,11,2,4,2,4,0,0,0,0,0,1
274,201330,F2013,UG,CHEM,Chemistry,155,001,"YE,TAO",0,1,2,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0
275,201330,F2013,UG,CHEM,Chemistry,155,002,"YE,TAO",1,2,3,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
276,201330,F2013,UG,CHN,Chinese,001,001,"ZHAO,ZIFU",8,3,4,3,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0
277,201330,F2013,UG,CHN,Chinese,001,002,"ZHAO,ZIFU",7,3,8,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
278,201330,F2013,UG,CHN,Chinese,002,001,"ZHAO,ZIFU",3,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
279,201330,F2013,UG,COGS,Cognitive Science,001,001,"SPIVEY,MICHAEL JAMES",13,1,16,26,12,20,23,20,50,5,4,2,4,0,0,0,0,0,4
280,201330,F2013,UG,COGS,Cognitive Science,180,001,"PAGELER,BENJAMIN THOMAS",1,0,6,8,5,7,6,0,3,2,0,0,0,0,0,0,0,0,0
281,201330,F2013,UG,COGS,Cognitive Science,180,002,"DALE,RICHARD ALAN CLARKE",13,4,3,4,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0
282,201330,F2013,UG,COGS,Cognitive Science,180,004,"WARLAUMONT,ANNE SANDA",6,2,4,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0
283,201330,F2013,UG,COGS,Cognitive Science,180,003,"PERLMAN,MARCUS SAMUEL",7,0,12,16,5,8,4,1,3,1,0,0,0,0,0,0,0,0,0
284,201330,F2013,UG,COGS,Cognitive Science,159,001,"MATLOCK,TEENIE G",61,10,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
285,201330,F2013,UG,COGS,Cognitive Science,101,001,"KELLO,CHRISTOPHER THOMAS",26,7,28,18,14,10,2,5,2,3,0,0,4,0,0,0,0,0,0
286,201330,F2013,UG,COGS,Cognitive Science,125,001,"NOELLE,DAVID CHARLES",0,1,0,3,2,0,1,3,1,1,0,0,0,0,0,1,0,0,1
287,201330,F2013,UG,COGS,Cognitive Science,152,001,"MAGLIO,PAUL PHILIP",9,0,1,17,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0
288,201330,F2013,UG,COGS,Cognitive Science,175,001,"PERLMAN,MARCUS SAMUEL",10,2,18,15,14,7,4,9,1,1,0,0,4,0,0,0,0,0,0
289,201330,F2013,UG,CORE,Core,001,02D,"PERRY,NATHAN WILLIAM",1,0,0,5,1,2,4,4,1,1,0,0,0,0,0,0,0,0,0
290,201330,F2013,UG,CORE,Core,001,03D,"ABUAN,MARIANA E",5,0,0,4,0,2,3,0,0,1,0,0,3,0,0,0,0,0,0
291,201330,F2013,UG,CORE,Core,001,04D,"ABUAN,MARIANA E",2,0,0,3,0,1,2,1,0,1,2,0,3,0,0,0,0,0,2
292,201330,F2013,UG,CORE,Core,001,05D,"WALKER,ANNE F",0,0,1,5,8,3,1,1,1,0,0,0,0,0,0,0,0,0,0
293,201330,F2013,UG,CORE,Core,001,06D,"WALKER,ANNE F",0,0,0,8,3,7,0,1,1,0,0,0,0,0,0,0,0,0,0
294,201330,F2013,UG,CORE,Core,001,07D,"MUMFORD,JEREMY TAYLOR",1,0,3,7,0,0,4,0,1,0,1,0,2,0,0,0,0,0,0
295,201330,F2013,UG,CORE,Core,001,08D,"PERRY,NATHAN WILLIAM",2,0,2,2,1,3,4,3,0,0,0,0,3,0,0,0,0,0,0
296,201330,F2013,UG,CORE,Core,001,09D,"LAMBERT,ROBERT VERNON",3,0,1,6,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0
297,201330,F2013,UG,CORE,Core,001,10D,"KOEHLER,CATHERINE MARIE",3,0,3,1,3,0,3,1,1,0,2,0,3,0,0,0,0,0,0
298,201330,F2013,UG,CORE,Core,001,11D,"KOEHLER,CATHERINE MARIE",0,0,2,6,1,2,2,1,2,1,0,0,3,0,0,0,0,0,0
299,201330,F2013,UG,CORE,Core,001,12D,"CHAO,YU HAN",4,0,3,3,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0
300,201330,F2013,UG,CORE,Core,001,13D,"MERENDA,KIMBERLY JEAN",4,0,2,4,2,0,2,1,3,1,0,1,0,0,0,0,0,0,0
301,201330,F2013,UG,CORE,Core,001,14D,"WILSON,JANE MARGARET",6,1,4,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
302,201330,F2013,UG,CORE,Core,001,21D,"MCINTIRE,TESSA MARIE",3,0,4,2,5,2,0,1,0,1,0,0,2,0,0,0,0,0,0
303,201330,F2013,UG,CORE,Core,001,22D,"WINEK,ANGELA CHRISTINA",1,0,5,5,4,0,3,0,0,0,0,0,2,0,0,0,0,0,0
304,201330,F2013,UG,CORE,Core,001,23D,"WINEK,ANGELA CHRISTINA",4,0,3,3,2,1,1,2,1,1,0,0,2,0,0,0,0,0,0
305,201330,F2013,UG,CORE,Core,001,24D,"MCINTIRE,TESSA MARIE",0,0,0,3,3,3,2,1,3,0,0,0,5,0,0,0,0,0,0
306,201330,F2013,UG,CORE,Core,001,25D,"PORTER,STAN A",3,0,4,3,1,5,2,1,0,0,0,0,1,0,0,0,0,0,0
307,201330,F2013,UG,CORE,Core,001,26D,"MERENDA,KIMBERLY JEAN",3,0,0,5,2,3,3,0,2,0,0,0,0,0,0,0,0,0,0
308,201330,F2013,UG,CORE,Core,001,27D,"LANSER,HEATHER LYNN",0,0,2,8,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0
309,201330,F2013,UG,CORE,Core,001,28D,"LANSER,HEATHER LYNN",0,0,1,4,2,2,2,4,2,1,0,0,1,0,0,0,0,0,0
310,201330,F2013,UG,CORE,Core,001,29D,"ABUAN,MARIANA E",3,0,0,4,0,1,5,1,1,0,2,1,0,0,0,0,0,0,0
311,201330,F2013,UG,CORE,Core,001,30D,"LAMBERT,ROBERT VERNON",3,0,2,3,2,3,0,1,1,0,0,1,2,0,0,0,0,0,0
312,201330,F2013,UG,CORE,Core,001,31D,"CHAO,YU HAN",7,0,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
313,201330,F2013,UG,CORE,Core,001,32D,"MUMFORD,JEREMY TAYLOR",2,0,2,5,0,2,3,0,1,2,1,0,1,0,0,0,0,0,1
314,201330,F2013,UG,CORE,Core,001,33D,"WILSON,JANE MARGARET",4,1,5,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
315,201330,F2013,UG,CORE,Core,090X,002,"NOELLE,DAVID CHARLES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1
316,201330,F2013,UG,CSE,Computer Science & Engineering,111,001,"RUSU,FLORIN IOAN",4,1,8,7,3,5,6,13,3,2,1,0,2,0,0,0,0,0,4
317,201330,F2013,UG,CSE,Computer Science & Engineering,115,001,"NEWSAM,SHAWN DONALD",0,0,5,1,2,2,5,1,1,0,0,1,1,0,0,0,0,0,1
318,201330,F2013,UG,CSE,Computer Science & Engineering,140,001,"LWIN,KELVIN",1,0,1,3,0,11,5,8,6,3,0,0,1,0,0,0,0,0,3
319,201330,F2013,UG,CSE,Computer Science & Engineering,160,001,"CERPA,ALBERTO EDUARDO",1,2,0,1,1,0,0,0,2,1,0,0,4,0,0,0,0,0,2
320,201330,F2013,UG,CSE,Computer Science & Engineering,005,001,"CADDEN,KATHLEEN MARIE",7,0,33,31,24,9,2,4,1,0,0,0,1,0,0,0,0,0,0
321,201330,F2013,UG,CSE,Computer Science & Engineering,021,001,"FORESTI,STEFANO ALEARDO",5,2,4,4,5,5,13,7,15,5,4,2,1,0,0,0,0,0,2
322,201330,F2013,UG,CSE,Computer Science & Engineering,030,001,"LEUNG,CHI-YAN DANIEL",0,0,8,17,10,10,11,8,4,3,7,1,13,0,0,0,0,0,1
323,201330,F2013,UG,CSE,Computer Science & Engineering,175,001,"NOELLE,DAVID CHARLES",8,2,7,8,7,4,4,2,0,0,0,0,1,0,0,0,0,0,2
324,201330,F2013,UG,CSE,Computer Science & Engineering,020,001,"LWIN,KELVIN",8,0,53,41,32,34,25,22,12,8,4,3,13,0,0,0,0,0,2
325,201330,F2013,UG,CSE,Computer Science & Engineering,031,001,"LWIN,KELVIN",0,0,1,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0
326,201330,F2013,UG,CSE,Computer Science & Engineering,170,001,"KALLMANN,MARCELO EUGENIO",4,4,2,7,2,2,1,4,1,0,0,0,7,0,0,0,0,0,7
327,201330,F2013,UG,CSE,Computer Science & Engineering,178,001,"SINGHAL,MUKESH",9,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,201330,F2013,UG,ECON,Economics,001,001,"LEE,JASON WILLIAM",35,5,25,36,19,22,36,19,40,8,0,5,8,0,0,0,0,0,2
329,201330,F2013,UG,ECON,Economics,115,001,"SELTZER,STEVEN ALLEN",22,0,3,6,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0
330,201330,F2013,UG,ECON,Economics,130,001,"INNES,ROBERT DIBBLEE",20,1,19,4,11,1,0,1,2,1,0,0,0,0,0,0,0,0,0
331,201330,F2013,UG,ECON,Economics,100,001,"LIM,YOUNGOK",8,10,10,18,5,7,10,5,4,4,0,1,5,0,0,0,0,0,1
332,201330,F2013,UG,ECON,Economics,100,005,"SELTZER,STEVEN ALLEN",15,0,5,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,201330,F2013,UG,ECON,Economics,121,001,"LEE,JASON WILLIAM",6,1,9,7,5,3,7,4,2,0,0,0,1,0,0,0,0,0,0
334,201330,F2013,UG,ECON,Economics,151,001,"LIM,YOUNGOK",8,2,13,6,1,2,4,3,3,0,3,0,0,0,0,0,0,0,0
